sample,seconds,register,value
905837,20.540521541950113,0xA9,0x03
905839,20.540566893424035,0xC9,0x04
905840,20.540589569160996,0xE9,0x23
905843,20.540657596371883,0x51,0x78
905847,20.540748299319727,0x71,0x2D
905848,20.540770975056688,0x91,0xDC
905850,20.540816326530614,0xB1,0x03
905851,20.540839002267575,0xD1,0x04
905853,20.540884353741497,0xF1,0x46
905856,20.54095238095238,0x59,0x58
905859,20.541020408163266,0x79,0x0F
905861,20.54106575963719,0x99,0xDF
905862,20.54108843537415,0xB9,0x05
905864,20.54113378684807,0xD9,0x06
905865,20.541156462585032,0xF9,0x04
905870,20.54126984126984,0x08,0x79
905881,20.541519274376416,0x2A,0x46
905883,20.54156462585034,0x32,0xF0
905885,20.541609977324264,0x22,0xF9
905889,20.541700680272108,0x42,0x14
905892,20.541768707482994,0x62,0x1F
905893,20.541791383219955,0x82,0xDF
905895,20.541836734693877,0xA2,0x05
905896,20.54185941043084,0xC2,0x06
905898,20.54190476190476,0xE2,0x26
905900,20.541950113378686,0x4A,0x36
905903,20.54201814058957,0x6A,0x20
905905,20.54206349206349,0x8A,0xDD
905906,20.542086167800452,0xAA,0x03
905908,20.542131519274378,0xCA,0x04
905909,20.54215419501134,0xEA,0x23
905912,20.54222222222222,0x52,0x78
905916,20.54231292517007,0x72,0x2D
905917,20.54233560090703,0x92,0xDC
905919,20.542380952380952,0xB2,0x03
905920,20.542403628117913,0xD2,0x04
905922,20.542448979591835,0xF2,0x46
905925,20.542517006802722,0x5A,0x58
905930,20.542630385487527,0x9A,0xDF
905931,20.542653061224488,0xBA,0x05
905933,20.542698412698414,0xDA,0x06
905934,20.542721088435375,0xFA,0x04
905939,20.54283446712018,0x08,0x7A
905956,20.543219954648524,0x08,0x03
905983,20.543832199546486,0xE4,0x08
905989,20.543968253968252,0x6C,0x13
905995,20.544104308390022,0xEC,0xD6
906007,20.54437641723356,0xF4,0x75
906019,20.544648526077097,0xFC,0xD7
906024,20.544761904761906,0x08,0x7C
906048,20.54530612244898,0x75,0x13
906052,20.545396825396825,0x6D,0x13
906056,20.545487528344673,0x7D,0x13
906067,20.545736961451247,0xE5,0x07
906074,20.545895691609978,0xF5,0x25
906081,20.54605442176871,0xED,0x25
906089,20.5462358276644,0xFD,0x25
906093,20.546326530612244,0x08,0x7D
907256,20.57269841269841,0x08,0x04
909569,20.62514739229025,0xE4,0x0F
909571,20.625192743764174,0xEC,0x7F
909572,20.625215419501135,0xF4,0xDF
909574,20.625260770975057,0xFC,0xDF
910171,20.63879818594104,0xE4,0x08
910178,20.638956916099772,0xF4,0x75
910185,20.639115646258503,0xEC,0xD6
910193,20.639297052154195,0xFC,0xD7
910197,20.639387755102042,0x08,0x7C
911592,20.671020408163265,0x08,0x04
913944,20.7243537414966,0xE4,0x0F
913946,20.724399092970522,0xEC,0x7F
913947,20.724421768707483,0xF4,0xDF
913949,20.724467120181405,0xFC,0xDF
914420,20.735147392290248,0x08,0x00
914437,20.735532879818596,0x08,0x01
914454,20.73591836734694,0x08,0x02
914511,20.737210884353743,0xE4,0x08
914518,20.73736961451247,0xF4,0x75
914525,20.7375283446712,0xEC,0xD6
914533,20.737709750566893,0xFC,0xD7
914537,20.73780045351474,0x08,0x7C
915928,20.76934240362812,0x08,0x04
918240,20.821768707482992,0xE4,0x0F
918242,20.821814058956917,0xEC,0x7F
918243,20.82183673469388,0xF4,0xDF
918245,20.8218820861678,0xFC,0xDF
918843,20.83544217687075,0xE4,0x08
918850,20.835600907029477,0xF4,0x75
918857,20.835759637188207,0xEC,0xD6
918865,20.8359410430839,0xFC,0xD7
918869,20.836031746031747,0x08,0x7C
920263,20.86764172335601,0x08,0x04
922557,20.91965986394558,0xE3,0x0F
922559,20.9197052154195,0xEB,0x1F
922560,20.919727891156462,0xF3,0x0F
922562,20.919773242630384,0xFB,0x1F
922616,20.920997732426304,0xE4,0x0F
922617,20.921020408163265,0xEC,0x7F
922619,20.921065759637187,0xF4,0xDF
922620,20.92108843537415,0xFC,0xDF
923132,20.932698412698414,0x2B,0x65
923163,20.933401360544217,0xE3,0x02
923170,20.933560090702947,0xF3,0x13
923177,20.933718820861678,0xEB,0x02
923184,20.93387755102041,0xFB,0x13
923188,20.933968253968253,0x08,0x7B
923215,20.934580498866215,0x6C,0x00
923230,20.934920634920633,0xE4,0x08
923237,20.935079365079364,0xF4,0x75
923244,20.935238095238095,0xEC,0xD6
923252,20.935419501133786,0xFC,0xD7
923256,20.935510204081634,0x08,0x7C
925320,20.982312925170067,0x08,0x04
931235,21.116439909297053,0xE0,0x7F
931236,21.116462585034014,0xE8,0x6F
931238,21.116507936507936,0xF0,0x8F
931239,21.116530612244897,0xF8,0x0F
931321,21.118390022675737,0xE1,0x0F
931323,21.11843537414966,0xE9,0x2F
931324,21.11845804988662,0xF1,0x4F
931326,21.118503401360545,0xF9,0x9F
931401,21.120204081632654,0xE2,0x3F
931403,21.120249433106576,0xEA,0x2F
931404,21.120272108843537,0xF2,0x3F
931406,21.12031746031746,0xFA,0x2F
931489,21.122199546485263,0xE4,0x0F
931490,21.122222222222224,0xEC,0x7F
931492,21.122267573696146,0xF4,0xDF
931493,21.122290249433107,0xFC,0xDF
931762,21.128390022675738,0x40,0x12
931765,21.12845804988662,0x60,0x2F
931766,21.128480725623582,0x80,0x1F
931768,21.128526077097504,0xA0,0x01
931769,21.12854875283447,0xC0,0x02
931771,21.12859410430839,0xE0,0x73
931773,21.128639455782313,0x48,0x24
931776,21.128707482993196,0x68,0x1B
931778,21.12875283446712,0x88,0x1F
931779,21.128775510204083,0xA8,0x01
931781,21.128820861678005,0xC8,0x02
931782,21.128843537414966,0xE8,0x84
931785,21.12891156462585,0x50,0x31
931789,21.129002267573696,0x70,0x1F
931790,21.129024943310657,0x90,0x1F
931792,21.12907029478458,0xB0,0x01
931793,21.12909297052154,0xD0,0x02
931795,21.129138321995466,0xF0,0x63
931798,21.12920634920635,0x58,0x16
931801,21.129274376417232,0x78,0x12
931803,21.129319727891158,0x98,0x15
931804,21.12934240362812,0xB8,0x01
931806,21.12938775510204,0xD8,0x02
931807,21.129410430839002,0xF8,0x08
931812,21.12952380952381,0x08,0x78
931823,21.129773242630385,0x29,0x48
931825,21.129818594104307,0x31,0x1C
931831,21.129954648526077,0x41,0x12
931834,21.13002267573696,0x61,0x16
931835,21.130045351473925,0x81,0x09
931837,21.130090702947847,0xA1,0x00
931838,21.130113378684808,0xC1,0x01
931840,21.13015873015873,0xE1,0x03
931842,21.13020408163265,0x49,0x30
931845,21.13027210884354,0x69,0x1B
931847,21.13031746031746,0x89,0x05
931848,21.13034013605442,0xA9,0x02
931850,21.130385487528343,0xC9,0x01
931851,21.130408163265304,0xE9,0x43
931854,21.13047619047619,0x51,0x75
931858,21.130566893424035,0x71,0x17
931859,21.130589569160996,0x91,0x09
931861,21.13063492063492,0xB1,0x01
931862,21.130657596371883,0xD1,0x01
931864,21.130702947845805,0xF1,0x25
931867,21.130770975056688,0x59,0x53
931870,21.130839002267575,0x79,0x16
931872,21.130884353741497,0x99,0x0E
931873,21.130907029478458,0xB9,0x01
931875,21.13095238095238,0xD9,0x01
931876,21.130975056689344,0xF9,0x95
931881,21.13108843537415,0x08,0x79
931892,21.131337868480724,0x2A,0x38
931894,21.13138321995465,0x32,0x1C
931896,21.13142857142857,0x22,0xFC
931900,21.131519274376416,0x42,0x74
931903,21.131587301587302,0x62,0x1C
931904,21.131609977324263,0x82,0x0B
931906,21.131655328798185,0xA2,0x00
931907,21.131678004535146,0xC2,0x01
931909,21.131723356009072,0xE2,0x35
931911,21.131768707482994,0x4A,0x33
931914,21.131836734693877,0x6A,0x17
931916,21.1318820861678,0x8A,0x0A
931917,21.13190476190476,0xAA,0x00
931919,21.131950113378686,0xCA,0x01
931920,21.131972789115647,0xEA,0x34
931923,21.13204081632653,0x52,0x64
931927,21.132131519274377,0x72,0x19
931929,21.1321768707483,0x92,0x11
931930,21.13219954648526,0xB2,0x01
931932,21.132244897959183,0xD2,0x02
931933,21.132267573696144,0xF2,0x27
931936,21.13233560090703,0x5A,0x23
931939,21.132403628117913,0x7A,0x0F
931941,21.132448979591835,0x9A,0x10
931942,21.1324716553288,0xBA,0x01
931944,21.132517006802722,0xDA,0x02
931945,21.132539682539683,0xFA,0x27
931950,21.132653061224488,0x08,0x7A
931967,21.133038548752836,0x08,0x03
931994,21.133650793650794,0x6C,0x13
932009,21.133990929705217,0xE4,0x08
932016,21.134149659863947,0xF4,0x75
932023,21.134308390022674,0xEC,0xD6
932031,21.134489795918366,0xFC,0xD7
932035,21.134580498866214,0x08,0x7C
932480,21.14467120181406,0x30,0x40
933200,21.160997732426303,0x30,0x64
933268,21.162539682539684,0x08,0x04
933926,21.177460317460316,0x30,0x78
934646,21.193786848072563,0x30,0x54
935370,21.210204081632654,0x30,0x2C
935594,21.215283446712018,0xE4,0x0F
935596,21.21532879818594,0xEC,0x7F
935597,21.2153514739229,0xF4,0xDF
935599,21.215396825396827,0xFC,0xDF
936093,21.226598639455784,0x30,0x04
936186,21.228707482993197,0xE4,0x08
936193,21.228866213151928,0xF4,0x75
936200,21.22902494331066,0xEC,0xD6
936208,21.22920634920635,0xFC,0xD7
936212,21.229297052154195,0x08,0x7C
936814,21.242947845804988,0x28,0x46
936816,21.24299319727891,0x30,0xE0
937538,21.25936507936508,0x30,0xB8
937606,21.260907029478457,0x08,0x04
938261,21.27575963718821,0x30,0xD0
938982,21.292108843537417,0x30,0xF8
939705,21.308503401360543,0x28,0x48
939708,21.30857142857143,0x30,0x1C
939931,21.313628117913833,0xE4,0x0F
939933,21.313673469387755,0xEC,0x7F
939934,21.313696145124716,0xF4,0xDF
939936,21.313741496598638,0xFC,0xDF
940426,21.32485260770975,0x30,0x44
940519,21.326961451247165,0xE4,0x08
940526,21.327120181405895,0xF4,0x75
940533,21.327278911564626,0xEC,0xD6
940541,21.327460317460318,0xFC,0xD7
940545,21.327551020408162,0x08,0x7C
941150,21.341269841269842,0x30,0x68
941871,21.357619047619046,0x30,0x74
942596,21.374058956916098,0x30,0x50
943317,21.390408163265306,0x30,0x28
944039,21.406780045351475,0x30,0x04
944107,21.408321995464853,0x08,0x04
944761,21.42315192743764,0x28,0x46
944764,21.423219954648527,0x30,0xDC
945485,21.43956916099773,0x30,0xB8
946206,21.45591836734694,0x30,0xD4
946931,21.47235827664399,0x30,0xF8
947651,21.488684807256234,0x28,0x48
947653,21.48873015873016,0x30,0x20
948374,21.505079365079364,0x30,0x44
948580,21.509750566893423,0xE3,0x0F
948582,21.509795918367345,0xEB,0x1F
948583,21.50981859410431,0xF3,0x0F
948585,21.509863945578232,0xFB,0x1F
948639,21.51108843537415,0xE4,0x0F
948640,21.511111111111113,0xEC,0x7F
948642,21.511156462585035,0xF4,0xDF
948643,21.511179138321996,0xFC,0xDF
949096,21.521451247165533,0x30,0x6C
949144,21.522539682539684,0x2B,0x61
949174,21.523219954648525,0xE3,0x02
949182,21.523401360544216,0xF3,0x13
949189,21.523560090702947,0xEB,0x02
949196,21.523718820861678,0xFB,0x13
949200,21.523809523809526,0x08,0x7B
949227,21.524421768707484,0x6C,0x00
949242,21.524761904761906,0xE4,0x08
949249,21.524920634920633,0xF4,0x75
949256,21.525079365079364,0xEC,0xD6
949264,21.525260770975056,0xFC,0xD7
949268,21.525351473922903,0x08,0x7C
949821,21.537891156462585,0x30,0x74
950542,21.554240362811793,0x30,0x4C
951264,21.57061224489796,0x30,0x28
951332,21.572154195011336,0x08,0x04
951989,21.58705215419501,0x30,0x00
952710,21.60340136054422,0x28,0x46
952713,21.6034693877551,0x30,0xD8
953434,21.61981859410431,0x30,0xB4
954155,21.636167800453514,0x30,0xD8
954877,21.652539682539683,0x30,0xFC
955599,21.66891156462585,0x28,0x48
955602,21.668979591836734,0x30,0x24
956322,21.685306122448978,0x30,0x48
957046,21.70172335600907,0x30,0x70
957237,21.70605442176871,0xE0,0x2F
957239,21.70609977324263,0xE8,0x4F
957240,21.706122448979592,0xF0,0x2F
957242,21.706167800453514,0xF8,0x0F
957243,21.706190476190475,0x08,0x00
957319,21.707913832199548,0xE1,0x0F
957321,21.70795918367347,0xE9,0x5F
957322,21.70798185941043,0xF1,0x0F
957324,21.708027210884353,0xF9,0x9F
957325,21.708049886621314,0x08,0x01
957408,21.709931972789114,0xE2,0x0F
957410,21.70997732426304,0xEA,0x5F
957411,21.71,0xF2,0x0F
957413,21.710045351473923,0xFA,0x9F
957414,21.710068027210884,0x08,0x02
957496,21.711927437641723,0xE4,0x0F
957497,21.711950113378684,0xEC,0x7F
957499,21.711995464852606,0xF4,0xDF
957500,21.71201814058957,0xFC,0xDF
957766,21.718049886621316,0x28,0x42
957768,21.718095238095238,0x30,0x1C
957773,21.718208616780046,0x40,0x14
957776,21.71827664399093,0x60,0x1F
957778,21.71832199546485,0x80,0xDF
957779,21.718344671201812,0xA0,0x05
957781,21.718390022675738,0xC0,0x06
957782,21.7184126984127,0xE0,0x26
957784,21.71845804988662,0x48,0x36
957788,21.71854875283447,0x68,0x20
957789,21.71857142857143,0x88,0xDD
957791,21.718616780045352,0xA8,0x03
957792,21.718639455782313,0xC8,0x04
957794,21.718684807256235,0xE8,0x23
957797,21.71875283446712,0x50,0x78
957800,21.718820861678005,0x70,0x2D
957802,21.718866213151927,0x90,0xDC
957803,21.718888888888888,0xB0,0x03
957805,21.718934240362813,0xD0,0x04
957806,21.718956916099774,0xF0,0x46
957809,21.719024943310657,0x58,0x58
957812,21.71909297052154,0x78,0x08
957814,21.719138321995466,0x98,0xDF
957815,21.719160997732427,0xB8,0x05
957817,21.71920634920635,0xD8,0x06
957818,21.71922902494331,0xF8,0x04
957823,21.71934240362812,0x08,0x78
957834,21.719591836734693,0x29,0x22
957838,21.71968253968254,0x21,0xF3
957842,21.719773242630385,0x41,0x70
957845,21.719841269841268,0x61,0x1F
957846,21.719863945578233,0x81,0x5F
957848,21.719909297052155,0xA1,0x02
957851,21.719977324263038,0xE1,0x03
957853,21.72002267573696,0x49,0x61
957856,21.720090702947846,0x69,0x17
957858,21.72013605442177,0x89,0x18
957859,21.72015873015873,0xA9,0x03
957861,21.72020408163265,0xC9,0x03
957862,21.720226757369616,0xE9,0x01
957865,21.7202947845805,0x51,0x39
957869,21.720385487528343,0x71,0x10
957870,21.720408163265308,0x91,0x18
957872,21.72045351473923,0xB1,0x03
957873,21.72047619047619,0xD1,0x02
957875,21.720521541950113,0xF1,0x55
957878,21.720589569160996,0x59,0x21
957881,21.720657596371883,0x79,0x0C
957883,21.720702947845805,0x99,0x5F
957884,21.720725623582766,0xB9,0x09
957886,21.720770975056688,0xD9,0x08
957887,21.720793650793652,0xF9,0x96
957892,21.720907029478457,0x08,0x79
957903,21.721156462585036,0x2A,0x22
957905,21.721201814058958,0x32,0x08
957907,21.72124716553288,0x22,0xF3
957911,21.721337868480724,0x42,0x70
957914,21.72140589569161,0x62,0x1F
957915,21.72142857142857,0x82,0x5F
957917,21.721473922902494,0xA2,0x02
957920,21.72154195011338,0xE2,0x03
957922,21.721587301587302,0x4A,0x61
957927,21.721700680272107,0x8A,0x18
957928,21.721723356009072,0xAA,0x03
957930,21.721768707482994,0xCA,0x03
957931,21.721791383219955,0xEA,0x01
957934,21.721859410430838,0x52,0x39
957938,21.721950113378686,0x72,0x10
957939,21.721972789115647,0x92,0x18
957941,21.72201814058957,0xB2,0x03
957944,21.72208616780045,0xF2,0x55
957947,21.72215419501134,0x5A,0x21
957950,21.72222222222222,0x7A,0x0C
957952,21.722267573696143,0x9A,0x5F
957953,21.722290249433108,0xBA,0x09
957955,21.72233560090703,0xDA,0x08
957956,21.72235827664399,0xFA,0x96
957961,21.7224716553288,0x08,0x7A
957978,21.722857142857144,0x08,0x03
958005,21.723469387755102,0x6C,0x13
958020,21.723809523809525,0xE4,0x08
958027,21.723968253968255,0xF4,0x75
958034,21.724126984126983,0xEC,0xD6
958042,21.724308390022674,0xFC,0xD7
958046,21.724399092970522,0x08,0x7C
959248,21.751655328798186,0x08,0x02
959280,21.752380952380953,0x08,0x04
959941,21.76736961451247,0x08,0x00
959958,21.767755102040816,0x08,0x01
961592,21.80480725623583,0xE4,0x0F
961594,21.80485260770975,0xEC,0x7F
961595,21.804875283446712,0xF4,0xDF
961597,21.804920634920634,0xFC,0xDF
962195,21.818480725623584,0xE4,0x08
962202,21.818639455782314,0xF4,0x75
962209,21.81879818594104,0xEC,0xD6
962217,21.818979591836733,0xFC,0xD7
962221,21.81907029478458,0x08,0x7C
963615,21.850680272108843,0x08,0x04
965865,21.90170068027211,0xE0,0x2F
965867,21.901746031746033,0xE8,0x4F
965868,21.901768707482994,0xF0,0x2F
965870,21.901814058956916,0xF8,0x0F
965907,21.90265306122449,0xE1,0x0F
965909,21.902698412698413,0xE9,0x5F
965910,21.902721088435374,0xF1,0x0F
965912,21.902766439909296,0xF9,0x9F
965956,21.903764172335602,0xE2,0x0F
965957,21.903786848072563,0xEA,0x5F
965959,21.903832199546486,0xF2,0x0F
965960,21.903854875283447,0xFA,0x9F
965995,21.904648526077096,0xE3,0x0F
965997,21.904693877551022,0xEB,0x1F
965998,21.904716553287983,0xF3,0x0F
966000,21.904761904761905,0xFB,0x1F
966054,21.90598639455782,0xE4,0x0F
966055,21.906009070294786,0xEC,0x7F
966057,21.906054421768708,0xF4,0xDF
966058,21.90607709750567,0xFC,0xDF
966107,21.90718820861678,0xE5,0x0F
966109,21.907233560090702,0xED,0x2F
966110,21.907256235827663,0xF5,0x2F
966112,21.90730158730159,0xFD,0x2F
966113,21.90732426303855,0x08,0x05
966438,21.91469387755102,0x28,0x3E
966468,21.915374149659865,0xE0,0x26
966475,21.915532879818596,0xF0,0x46
966482,21.915691609977323,0xE8,0x23
966490,21.915873015873014,0xF8,0x04
966494,21.915963718820862,0x08,0x78
966505,21.916213151927437,0x29,0x1E
966535,21.91689342403628,0xE1,0x03
966542,21.917052154195012,0xF1,0x55
966549,21.917210884353743,0xE9,0x01
966557,21.917392290249435,0xF9,0x96
966561,21.91748299319728,0x08,0x79
966572,21.917732426303854,0x2A,0x1E
966602,21.9184126984127,0xE2,0x03
966609,21.91857142857143,0xF2,0x55
966616,21.91873015873016,0xEA,0x01
966624,21.91891156462585,0xFA,0x96
966628,21.919002267573696,0x08,0x7A
966639,21.919251700680274,0x2B,0x62
966670,21.919954648526076,0xE3,0x02
966677,21.920113378684807,0xF3,0x13
966684,21.920272108843537,0xEB,0x02
966691,21.920430839002268,0xFB,0x13
966695,21.920521541950112,0x08,0x7B
966722,21.921133786848074,0x6C,0x00
966737,21.921473922902493,0xE4,0x08
966744,21.921632653061224,0xF4,0x75
966751,21.921791383219954,0xEC,0xD6
966759,21.921972789115646,0xFC,0xD7
966763,21.922063492063494,0x08,0x7C
966786,21.922585034013604,0x75,0x11
966790,21.92267573696145,0x6D,0x11
966794,21.922766439909296,0x7D,0x11
966805,21.923015873015874,0xE5,0x07
966812,21.923174603174605,0xF5,0x25
966819,21.923333333333332,0xED,0x25
966827,21.923514739229024,0xFD,0x25
966831,21.92360544217687,0x08,0x7D
967920,21.94829931972789,0x08,0x02
968610,21.963945578231293,0x08,0x00
968627,21.964331065759637,0x08,0x01
968675,21.965419501133788,0x08,0x04
974701,22.102063492063493,0xE4,0x0F
974702,22.102086167800454,0xEC,0x7F
974704,22.102131519274376,0xF4,0xDF
974705,22.102154195011337,0xFC,0xDF
975163,22.112539682539683,0x08,0x03
975190,22.11315192743764,0xE4,0x08
975196,22.11328798185941,0x6C,0x13
975202,22.113424036281177,0xEC,0xD6
975214,22.113696145124717,0xF4,0x75
975226,22.113968253968252,0xFC,0xD7
975231,22.11408163265306,0x08,0x7C
976621,22.14560090702948,0x08,0x04
978934,22.198049886621316,0xE4,0x0F
978936,22.198095238095238,0xEC,0x7F
978937,22.1981179138322,0xF4,0xDF
978939,22.19816326530612,0xFC,0xDF
979537,22.21172335600907,0xE4,0x08
979544,22.2118820861678,0xF4,0x75
979551,22.21204081632653,0xEC,0xD6
979559,22.212222222222223,0xFC,0xD7
979563,22.212312925170068,0x08,0x7C
980957,22.24392290249433,0x08,0x04
983270,22.296371882086166,0xE4,0x0F
983272,22.296417233560092,0xEC,0x7F
983273,22.296439909297053,0xF4,0xDF
983275,22.296485260770975,0xFC,0xDF
983870,22.309977324263038,0xE4,0x08
983877,22.31013605442177,0xF4,0x75
983884,22.3102947845805,0xEC,0xD6
983892,22.31047619047619,0xFC,0xD7
983896,22.310566893424035,0x08,0x7C
985291,22.34219954648526,0x08,0x04
987603,22.394625850340137,0xE4,0x0F
987605,22.39467120181406,0xEC,0x7F
987606,22.39469387755102,0xF4,0xDF
987608,22.394739229024943,0xFC,0xDF
988205,22.40827664399093,0xE4,0x08
988212,22.40843537414966,0xF4,0x75
988219,22.40859410430839,0xEC,0xD6
988227,22.40877551020408,0xFC,0xD7
988231,22.408866213151928,0x08,0x7C
989626,22.44049886621315,0x08,0x04
991920,22.49251700680272,0xE3,0x0F
991922,22.492562358276643,0xEB,0x1F
991923,22.492585034013604,0xF3,0x0F
991925,22.49263038548753,0xFB,0x1F
991979,22.493854875283446,0xE4,0x0F
991980,22.493877551020407,0xEC,0x7F
991982,22.49392290249433,0xF4,0xDF
991983,22.493945578231294,0xFC,0xDF
992495,22.505555555555556,0x2B,0x5E
992526,22.506258503401362,0xE3,0x02
992533,22.50641723356009,0xF3,0x13
992540,22.50657596371882,0xEB,0x02
992547,22.50673469387755,0xFB,0x13
992551,22.5068253968254,0x08,0x7B
992578,22.507437641723357,0x6C,0x00
992593,22.50777777777778,0xE4,0x08
992600,22.50793650793651,0xF4,0x75
992607,22.508095238095237,0xEC,0xD6
992615,22.50827664399093,0xFC,0xD7
992619,22.508367346938776,0x08,0x7C
994683,22.55517006802721,0x08,0x04
1000640,22.690249433106576,0xE4,0x0F
1000641,22.690272108843537,0xEC,0x7F
1000643,22.69031746031746,0xF4,0xDF
1000644,22.69034013605442,0xFC,0xDF
1001170,22.702267573696144,0x08,0x03
1001197,22.702879818594106,0x6C,0x13
1001212,22.703219954648524,0xE4,0x08
1001219,22.703378684807255,0xF4,0x75
1001226,22.703537414965986,0xEC,0xD6
1001234,22.703718820861678,0xFC,0xD7
1001238,22.703809523809525,0x08,0x7C
1002632,22.735419501133787,0x08,0x04
1004944,22.787845804988663,0xE4,0x0F
1004946,22.787891156462585,0xEC,0x7F
1004947,22.787913832199546,0xF4,0xDF
1004949,22.78795918367347,0xFC,0xDF
1005547,22.801519274376417,0xE4,0x08
1005554,22.801678004535148,0xF4,0x75
1005561,22.80183673469388,0xEC,0xD6
1005569,22.80201814058957,0xFC,0xD7
1005573,22.802108843537415,0x08,0x7C
1006967,22.833718820861677,0x08,0x04
1009279,22.886145124716553,0xE4,0x0F
1009281,22.886190476190475,0xEC,0x7F
1009282,22.88621315192744,0xF4,0xDF
1009284,22.88625850340136,0xFC,0xDF
1009882,22.899818594104307,0xE4,0x08
1009889,22.899977324263038,0xF4,0x75
1009896,22.90013605442177,0xEC,0xD6
1009904,22.90031746031746,0xFC,0xD7
1009908,22.900408163265308,0x08,0x7C
1013470,22.981179138321995,0x08,0x04
1017934,23.082403628117913,0xE3,0x0F
1017936,23.082448979591838,0xEB,0x1F
1017937,23.0824716553288,0xF3,0x0F
1017939,23.08251700680272,0xFB,0x1F
1017993,23.08374149659864,0xE4,0x0F
1017994,23.083764172335602,0xEC,0x7F
1017996,23.083809523809524,0xF4,0xDF
1017997,23.083832199546485,0xFC,0xDF
1018506,23.095374149659865,0x2B,0x5C
1018536,23.096054421768706,0xE3,0x02
1018544,23.096235827664398,0xF3,0x13
1018551,23.09639455782313,0xEB,0x02
1018558,23.09655328798186,0xFB,0x13
1018562,23.096643990929707,0x08,0x7B
1018589,23.097256235827665,0x6C,0x00
1018604,23.097596371882087,0xE4,0x08
1018611,23.097755102040818,0xF4,0x75
1018618,23.097913832199545,0xEC,0xD6
1018626,23.098095238095237,0xFC,0xD7
1018630,23.098185941043084,0x08,0x7C
1020694,23.14498866213152,0x08,0x04
1026612,23.279183673469387,0xE0,0xAF
1026613,23.279206349206348,0xE8,0xCF
1026615,23.279251700680273,0xF0,0xAF
1026616,23.279274376417234,0xF8,0x3F
1026722,23.28167800453515,0xE1,0xAF
1026723,23.28170068027211,0xE9,0xCF
1026725,23.28174603174603,0xF1,0xAF
1026726,23.281768707482993,0xF9,0x3F
1026831,23.284149659863946,0xE2,0xAF
1026832,23.284172335600907,0xEA,0xCF
1026834,23.28421768707483,0xF2,0xAF
1026835,23.28424036281179,0xFA,0x3F
1026925,23.28628117913832,0xE4,0x0F
1026926,23.286303854875282,0xEC,0x7F
1026928,23.286349206349207,0xF4,0xDF
1026929,23.28637188208617,0xFC,0xDF
1027133,23.290997732426305,0x20,0xFA
1027137,23.29108843537415,0x40,0x24
1027140,23.291156462585032,0x60,0x1A
1027141,23.291179138321997,0x80,0x52
1027143,23.29122448979592,0xA0,0x08
1027144,23.29124716553288,0xC0,0x0A
1027148,23.291337868480724,0x48,0x42
1027151,23.29140589569161,0x68,0x3F
1027153,23.291451247165533,0x88,0x8A
1027154,23.291473922902494,0xA8,0x05
1027156,23.291519274376416,0xC8,0x06
1027157,23.291541950113377,0xE8,0xAF
1027160,23.291609977324264,0x50,0x12
1027164,23.291700680272108,0x70,0x01
1027165,23.29172335600907,0x90,0xD0
1027167,23.291768707482994,0xB0,0x08
1027168,23.291791383219955,0xD0,0x0A
1027170,23.291836734693877,0xF0,0xCF
1027173,23.29190476190476,0x58,0x54
1027178,23.29201814058957,0x98,0xC9
1027179,23.29204081632653,0xB8,0x08
1027181,23.292086167800452,0xD8,0x01
1027182,23.292108843537417,0xF8,0x34
1027187,23.29222222222222,0x08,0x78
1027198,23.292471655328796,0x29,0x3E
1027200,23.292517006802722,0x31,0x08
1027202,23.292562358276644,0x21,0xFA
1027206,23.292653061224488,0x41,0x24
1027209,23.292721088435375,0x61,0x1A
1027210,23.292743764172336,0x81,0x52
1027212,23.292789115646258,0xA1,0x08
1027213,23.29281179138322,0xC1,0x0A
1027217,23.292902494331067,0x49,0x42
1027220,23.29297052154195,0x69,0x3F
1027222,23.29301587301587,0x89,0x8A
1027223,23.293038548752836,0xA9,0x05
1027225,23.29308390022676,0xC9,0x06
1027226,23.29310657596372,0xE9,0xAF
1027229,23.293174603174602,0x51,0x12
1027233,23.29326530612245,0x71,0x01
1027234,23.29328798185941,0x91,0xD0
1027236,23.293333333333333,0xB1,0x08
1027237,23.293356009070294,0xD1,0x0A
1027239,23.293401360544216,0xF1,0xCF
1027242,23.293469387755103,0x59,0x54
1027245,23.293537414965986,0x79,0x09
1027247,23.293582766439908,0x99,0xC9
1027248,23.293605442176872,0xB9,0x08
1027250,23.293650793650794,0xD9,0x01
1027251,23.293673469387755,0xF9,0x34
1027256,23.293786848072564,0x08,0x79
1027267,23.29403628117914,0x2A,0x38
1027269,23.29408163265306,0x32,0x00
1027271,23.294126984126983,0x22,0xFA
1027275,23.29421768707483,0x42,0x24
1027278,23.294285714285714,0x62,0x1A
1027279,23.294308390022675,0x82,0x52
1027281,23.2943537414966,0xA2,0x08
1027282,23.29437641723356,0xC2,0x0A
1027286,23.294467120181405,0x4A,0x42
1027289,23.294535147392292,0x6A,0x3F
1027291,23.294580498866214,0x8A,0x8A
1027292,23.294603174603175,0xAA,0x05
1027294,23.294648526077097,0xCA,0x06
1027295,23.294671201814058,0xEA,0xAF
1027298,23.294739229024945,0x52,0x12
1027302,23.29482993197279,0x72,0x01
1027303,23.29485260770975,0x92,0xD0
1027305,23.294897959183672,0xB2,0x08
1027306,23.294920634920636,0xD2,0x0A
1027308,23.29496598639456,0xF2,0xCF
1027311,23.29503401360544,0x5A,0x54
