usage_id,context_id,tile_code_hex,pattern_id,physical_sha256,palette_bank_hex,palette_id,flip,priority_bits,map_cell_count
usage:pa:3493bd506aff:b0x003:f0,context:gameplay.r01.p01,0x0422,pattern:pc080sn:3493bd506aff16b1,3493bd506aff16b176b576e1c33a6d19857630feed7bf03c522b31dde164591b,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,37
usage:pa:2198a44066fd:b0x003:f0,context:gameplay.r01.p01,0x0423,pattern:pc080sn:2198a44066fdc912,2198a44066fdc9128ec87d7e342cd74bc6b35f1e911d32934033debccf80f56b,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,12
usage:pa:8bcda07bccbb:b0x003:f0,context:gameplay.r01.p01,0x0424,pattern:pc080sn:8bcda07bccbbc66b,8bcda07bccbbc66b858833f71b1ee2e58219acc61f0799fc0b5f10643783ed8e,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,37
usage:pa:e40365945394:b0x003:f0,context:gameplay.r01.p01,0x0425,pattern:pc080sn:e403659453944869,e403659453944869ab78953becc543e0f042898e5d91f6c9650197604af5a3db,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,37
usage:pa:39b21ab29d36:b0x003:f0,context:gameplay.r01.p01,0x0426,pattern:pc080sn:39b21ab29d36d02c,39b21ab29d36d02ca750f8b9c38afafd7056378ce432eb29f91348cc92a651da,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,37
usage:pa:6e24cf92eda7:b0x003:f0,context:gameplay.r01.p01,0x0427,pattern:pc080sn:6e24cf92eda7b1ac,6e24cf92eda7b1ac5b977f9f4dee9f7ecce571acd83d815c183dda38af486606,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,12
usage:pa:14ec9d3735b4:b0x003:f0,context:gameplay.r01.p01,0x0428,pattern:pc080sn:14ec9d3735b4a1a7,14ec9d3735b4a1a728b7c54672a5fe59f5afb2b395f16b61cc8edf5b876b573f,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,37
usage:pa:2d54a3b1bfd6:b0x003:f0,context:gameplay.r01.p01,0x0429,pattern:pc080sn:2d54a3b1bfd68029,2d54a3b1bfd68029a6e4df706514f9807763ecf4d6cd94d80acdc2ca9046ddd7,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,37
usage:pa:53920f74799f:b0x003:f0,context:gameplay.r01.p01,0x042A,pattern:pc080sn:53920f74799f238f,53920f74799f238f96f96ab6c646a89a720e5596d51933ca70bb13e454b05af3,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,37
usage:pa:3d4eab3df685:b0x003:f0,context:gameplay.r01.p01,0x042B,pattern:pc080sn:3d4eab3df6853f36,3d4eab3df6853f36277e0de983b64448ba517db11a162b3d4d906c5d11365ab1,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,12
usage:pa:46b182df2574:b0x003:f0,context:gameplay.r01.p01,0x042C,pattern:pc080sn:46b182df25742439,46b182df2574243985762c6c8f573ae7d735bae94c4171cf7510a64163da0c70,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,26
usage:pa:7417589aa370:b0x003:f0,context:gameplay.r01.p01,0x042D,pattern:pc080sn:7417589aa370c7c1,7417589aa370c7c16e26f040382cc96cc23b690cef91f2490cce736f5aba6c35,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,26
usage:pa:4b7415e859e7:b0x003:f0,context:gameplay.r01.p01,0x042E,pattern:pc080sn:4b7415e859e78a53,4b7415e859e78a53be9eb36366476a6eef742f9db8587bb440b90a5c13c2ad64,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,26
usage:pa:5219d107036b:b0x003:f0,context:gameplay.r01.p01,0x042F,pattern:pc080sn:5219d107036b94a9,5219d107036b94a90d48e176af94764a20429ecbc4f96573a068ef8e0176a95c,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,26
usage:pa:257ee03d0b77:b0x003:f0,context:gameplay.r01.p01,0x0430,pattern:pc080sn:257ee03d0b77ac5b,257ee03d0b77ac5bd45b4c4070bf6a9614284484bb5c1ba7a931a3c243aa303b,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,26
usage:pa:6ee09bb4783f:b0x003:f0,context:gameplay.r01.p01,0x0431,pattern:pc080sn:6ee09bb4783f8845,6ee09bb4783f88457870f2875e370521051b3353e3407bfdbc47feedb43cab74,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,40
usage:pa:b475029f4560:b0x003:f0,context:gameplay.r01.p01,0x0432,pattern:pc080sn:b475029f4560afd2,b475029f4560afd2e99e29090ff90bed2ec304db719a9771843fc05cc81309fa,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,26
usage:pa:b4218b009d03:b0x003:f0,context:gameplay.r01.p01,0x0433,pattern:pc080sn:b4218b009d03376c,b4218b009d03376c264008881c90b9276cea16804e9f85266ca0561baabe5565,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,26
usage:pa:549eb8b9f66f:b0x003:f0,context:gameplay.r01.p01,0x0434,pattern:pc080sn:549eb8b9f66fa2a5,549eb8b9f66fa2a5a11bd40da3b365ceadd4d7e0a9b0c14144351a1694c3677f,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,21
usage:pa:24c7a7dc5330:b0x003:f0,context:gameplay.r01.p01,0x0435,pattern:pc080sn:24c7a7dc5330142b,24c7a7dc5330142baeee22b8a3f991b272bd2064e4220625cbdbf847ea15738e,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,21
usage:pa:bbb5ca3a3483:b0x003:f0,context:gameplay.r01.p01,0x0436,pattern:pc080sn:bbb5ca3a34830be8,bbb5ca3a34830be809aa79c2c2aab7bc7bfb882a9c6ba60503c178828846ae43,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,21
usage:pa:e7b3c26fc068:b0x003:f0,context:gameplay.r01.p01,0x0437,pattern:pc080sn:e7b3c26fc0684807,e7b3c26fc06848078c627760be7df24d1d78886f4838ee747d49061ee4fcf3a1,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,21
usage:pa:4fc946daa8c2:b0x003:f0,context:gameplay.r01.p01,0x0438,pattern:pc080sn:4fc946daa8c2d6a8,4fc946daa8c2d6a83bade8968928e5b1e1a0bc0928a1342f9b78f7d305985831,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,11
usage:pa:00033087f434:b0x003:f0,context:gameplay.r01.p01,0x0439,pattern:pc080sn:00033087f434c130,00033087f434c1304feff42dda5607e6f6f8301898eea0856618b61d2a29c952,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,11
usage:pa:9f05b400812f:b0x003:f0,context:gameplay.r01.p01,0x043A,pattern:pc080sn:9f05b400812fb06e,9f05b400812fb06e47c87099dc84798e72ac31e442432c1333591f590c15fb50,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:741a1e57dd1e:b0x003:f0,context:gameplay.r01.p01,0x043B,pattern:pc080sn:741a1e57dd1e8cd2,741a1e57dd1e8cd2a47a21859c1e1838a38c65e2632f06c8931b7361624280d9,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:3fe4e86d7461:b0x003:f0,context:gameplay.r01.p01,0x043C,pattern:pc080sn:3fe4e86d74610a31,3fe4e86d74610a31a82e8ac218406d0c0a6f639755cdfb113f6f3fba1c349346,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:704bef18ef66:b0x003:f0,context:gameplay.r01.p01,0x043D,pattern:pc080sn:704bef18ef66c6e8,704bef18ef66c6e86ad95bbd0f7e57d40cbe6a4b948ebd6f05750c979a08fb8d,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:a97b5483c90a:b0x003:f0,context:gameplay.r01.p01,0x043E,pattern:pc080sn:a97b5483c90a72ea,a97b5483c90a72ea4d33e273d801ae65edf2df8e862e9673ecfc3979ba393ff4,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:6f04f3fe4404:b0x003:f0,context:gameplay.r01.p01,0x043F,pattern:pc080sn:6f04f3fe44046f74,6f04f3fe44046f74e200fd1ff8762bae3077f93115dfe4fcc0e1b94f12f6e222,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:48ead9c9b15f:b0x003:f0,context:gameplay.r01.p01,0x0440,pattern:pc080sn:48ead9c9b15fb5a7,48ead9c9b15fb5a71931d1630d374dee6d0c64f93f37a55d1d26fe4a925b1499,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,5
usage:pa:8bcdee522c8f:b0x003:f0,context:gameplay.r01.p01,0x0441,pattern:pc080sn:8bcdee522c8ffb80,8bcdee522c8ffb80cf1c2dfec3c0999dfcb460d61b8d235ee4360d27971bf671,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:1f21e22cbf26:b0x003:f0,context:gameplay.r01.p01,0x0442,pattern:pc080sn:1f21e22cbf266add,1f21e22cbf266addeb2c2794af0127fb21ab197f6ff7de828c277e7093b4d4c6,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:89045a1de115:b0x003:f0,context:gameplay.r01.p01,0x0443,pattern:pc080sn:89045a1de115528b,89045a1de115528b0078bef8262f68226f0f42572f8817dc71588329aa111c4b,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:cd3bf8be708e:b0x003:f0,context:gameplay.r01.p01,0x0444,pattern:pc080sn:cd3bf8be708e3565,cd3bf8be708e3565ce03703a7970bf4b02ee1d74e1bffa244d76f111c30ebf2a,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:a605aa1be898:b0x003:f0,context:gameplay.r01.p01,0x0445,pattern:pc080sn:a605aa1be8988635,a605aa1be8988635458e31aabcee1d6278e65e94898371b06068d5eb0752017d,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,15
usage:pa:d0a591cfccfd:b0x003:f0,context:gameplay.r01.p01,0x0446,pattern:pc080sn:d0a591cfccfd4242,d0a591cfccfd4242433ce81025db74a493af10ee893db5896558c95617f51a23,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:6244b6ce5a93:b0x003:f0,context:gameplay.r01.p01,0x0447,pattern:pc080sn:6244b6ce5a936a06,6244b6ce5a936a06fe484baa42c462a2ede6de32eaf9b710db6a007eb934f813,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:755a9e2cd24b:b0x003:f0,context:gameplay.r01.p01,0x0448,pattern:pc080sn:755a9e2cd24bf36d,755a9e2cd24bf36d652651f24dc3bd0a8f2238009c926adf422230648513ddfa,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,15
usage:pa:fb5f0b5c6ea9:b0x003:f0,context:gameplay.r01.p01,0x0449,pattern:pc080sn:fb5f0b5c6ea9ed1b,fb5f0b5c6ea9ed1b81cc15ccf6debee4281aba4d06d9084456647c29a6a7aee8,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:67c1b794b0d1:b0x003:f0,context:gameplay.r01.p01,0x044A,pattern:pc080sn:67c1b794b0d18ab7,67c1b794b0d18ab77a85722f704573e9e67d87498c52ed07cb235fb6fe1e392e,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:343d42b942ed:b0x003:f0,context:gameplay.r01.p01,0x044B,pattern:pc080sn:343d42b942edbff4,343d42b942edbff4aaa324c7e3950bfebda202dc6b1eb3988c9f7ad8119f5120,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:e04978d6c735:b0x003:f0,context:gameplay.r01.p01,0x044C,pattern:pc080sn:e04978d6c7354fea,e04978d6c7354fea38aed1b68c613c3bbaff336bfe7e153177903b954fc760ca,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:ac762fd479c9:b0x003:f0,context:gameplay.r01.p01,0x044D,pattern:pc080sn:ac762fd479c9067a,ac762fd479c9067a8ae7c8f683124a63e42fbfa78daa14ff5bd4d637ce36195c,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:61df237afcbc:b0x003:f0,context:gameplay.r01.p01,0x044E,pattern:pc080sn:61df237afcbce9e9,61df237afcbce9e9cd4f6b4a8a63962f17bfb7a7899cc55294988f6bbdb05609,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:981d8f1c9469:b0x003:f0,context:gameplay.r01.p01,0x044F,pattern:pc080sn:981d8f1c9469b50a,981d8f1c9469b50a46db678d791a333ad7106e8cea65ee6b89f18417dee708b8,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:1096fff2a05a:b0x003:f0,context:gameplay.r01.p01,0x0450,pattern:pc080sn:1096fff2a05a43ad,1096fff2a05a43ad53fabda6eed4b85b66468bfb9bf67366c5b47ad7ba1bf33e,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:94b6b8c091ec:b0x003:f0,context:gameplay.r01.p01,0x0451,pattern:pc080sn:94b6b8c091ec8511,94b6b8c091ec85119b4e4c9b3bdc636f0ed3982fa6f14df474367c448101f8d6,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,1
usage:pa:05e7994502ee:b0x003:f0,context:gameplay.r01.p01,0x0452,pattern:pc080sn:05e7994502ee67a2,05e7994502ee67a2c33da365ae1b44a770f7bd8d16ba4869aa97eeb2c4954686,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,13
usage:pa:dd3f62e9cfcf:b0x003:f0,context:gameplay.r01.p01,0x0453,pattern:pc080sn:dd3f62e9cfcf3000,dd3f62e9cfcf30000b168631f2e545ebc673e0c6af61d8af890b793273cabe73,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,13
usage:pa:cfa6fe71e5a4:b0x003:f0,context:gameplay.r01.p01,0x0454,pattern:pc080sn:cfa6fe71e5a4da6b,cfa6fe71e5a4da6b7cbd49bb2b181ac235d4a1590b4d7d6cbb284ebdc0387fbe,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,13
usage:pa:a2a622b760d4:b0x003:f0,context:gameplay.r01.p01,0x0455,pattern:pc080sn:a2a622b760d40863,a2a622b760d408637ed8783715e60b22164f32f3b04864767c196bc17570c6b7,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,13
usage:pa:460c520b32f5:b0x003:f0,context:gameplay.r01.p01,0x0456,pattern:pc080sn:460c520b32f5b834,460c520b32f5b834dad9fb5b352642121d01b66c03afa06954c7bae7ef90245e,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,13
usage:pa:cb1be5353e5c:b0x003:f0,context:gameplay.r01.p01,0x0457,pattern:pc080sn:cb1be5353e5c9364,cb1be5353e5c93647f68309d26eebbe641d6268a90d542319e3dfc7543063033,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,13
usage:pa:e8c750b57cd1:b0x003:f0,context:gameplay.r01.p01,0x0458,pattern:pc080sn:e8c750b57cd169d5,e8c750b57cd169d53cfa708c48eb8d07255298096a1984ceff2007d549210ff1,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,13
usage:pa:c5fad1a04091:b0x003:f0,context:gameplay.r01.p01,0x0459,pattern:pc080sn:c5fad1a04091c53b,c5fad1a04091c53b794ca01d247e2ba05b390185190640fe85954a4617262c80,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,13
usage:pa:19a1cdaceee5:b0x003:f0,context:gameplay.r01.p01,0x045A,pattern:pc080sn:19a1cdaceee59f66,19a1cdaceee59f663808903130f8c36af087ebf8abf44635511ded124512abfb,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,13
usage:pa:3f99fee6f08c:b0x003:f0,context:gameplay.r01.p01,0x045B,pattern:pc080sn:3f99fee6f08c454b,3f99fee6f08c454b982d2c09a598e5a8427bdf11290f9080347d90fd198c8110,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:1e31a472a439:b0x003:f0,context:gameplay.r01.p01,0x045C,pattern:pc080sn:1e31a472a439a03b,1e31a472a439a03b73789f6fdd61b89e8cbc9d1f04c486a53bc478ac3b566454,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:cd7b97ac47f9:b0x003:f0,context:gameplay.r01.p01,0x045D,pattern:pc080sn:cd7b97ac47f95780,cd7b97ac47f95780cd4f6d6fa3dbbc180771b70e2cfe0d73f2ff86bfa29dc868,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:59f8d62755f8:b0x003:f0,context:gameplay.r01.p01,0x045E,pattern:pc080sn:59f8d62755f835d8,59f8d62755f835d8c03b4b6248f490c8d785ded44899526f5d6420d87e2aa5f4,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:c3a164e54050:b0x003:f0,context:gameplay.r01.p01,0x045F,pattern:pc080sn:c3a164e54050f55a,c3a164e54050f55a9bc160f72b79a702c09b3e3d69dc64095f6f620dc92fe1a4,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:38d3cd7750f7:b0x003:f0,context:gameplay.r01.p01,0x0460,pattern:pc080sn:38d3cd7750f7579f,38d3cd7750f7579f5adc8a2fed24a7d1a72ad69fd743e322624c2f9533401c4d,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:2d61122a3179:b0x003:f0,context:gameplay.r01.p01,0x0461,pattern:pc080sn:2d61122a3179cbe7,2d61122a3179cbe7dae0f2f495a27c18f19374831568a80754be0e9962f0ff94,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:50835d3a52f8:b0x003:f0,context:gameplay.r01.p01,0x0462,pattern:pc080sn:50835d3a52f8a36d,50835d3a52f8a36dae2560c5ed52a5dec82d4eb44b04752834b02d9924a1dfad,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:7f3116a1c929:b0x003:f0,context:gameplay.r01.p01,0x0463,pattern:pc080sn:7f3116a1c929ead7,7f3116a1c929ead73fa8352b9b82874e0ff53c042e2588fff1a8b8b24d75ac9e,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:badb552803ed:b0x003:f0,context:gameplay.r01.p01,0x0464,pattern:pc080sn:badb552803ed9092,badb552803ed9092c7eb7e9b36e5176ce9c96c15ce623d4ca9db466aa3f69576,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:430df3d3e02f:b0x003:f0,context:gameplay.r01.p01,0x0465,pattern:pc080sn:430df3d3e02fc9ed,430df3d3e02fc9eddc597148d95581c82cb2f7f553e16727ca1e4bba7907e540,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:783e41b560ad:b0x003:f0,context:gameplay.r01.p01,0x0466,pattern:pc080sn:783e41b560ad7548,783e41b560ad754809a6b69fae91f3a9c907df83df46ba5bd14a23f541b1ab68,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:4cd63a404cac:b0x003:f0,context:gameplay.r01.p01,0x0467,pattern:pc080sn:4cd63a404cac3b21,4cd63a404cac3b21f27051d31bfc9be49bd817655acd1cb51fbbf3aaa4e77848,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:84ad2ec93643:b0x003:f0,context:gameplay.r01.p01,0x0468,pattern:pc080sn:84ad2ec936430714,84ad2ec936430714a549c64bce9bfa0c97409b1ca9ed02da65dd3a37be59a9a8,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:b28fd6bfa5e9:b0x003:f0,context:gameplay.r01.p01,0x0469,pattern:pc080sn:b28fd6bfa5e91ee2,b28fd6bfa5e91ee2485cb635a9d8008990b01e048a45465685bae4dd706610b2,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:26ad97dba11f:b0x003:f0,context:gameplay.r01.p01,0x046A,pattern:pc080sn:26ad97dba11f174e,26ad97dba11f174e094a22092a6f17d977a8e4d3b95963b2bd054e42390d627d,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:a46ca7bee80e:b0x003:f0,context:gameplay.r01.p01,0x046B,pattern:pc080sn:a46ca7bee80e69b1,a46ca7bee80e69b1439500ae3f20b2af9a5cb3c34ecf6fd4cee064ffacfb494b,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:0b876d54d4ca:b0x003:f0,context:gameplay.r01.p01,0x046C,pattern:pc080sn:0b876d54d4ca8a9a,0b876d54d4ca8a9ab62db5ae36e1af0786a329bcb10d2c0891a5f5a246befeb7,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:863036de4060:b0x003:f0,context:gameplay.r01.p01,0x046D,pattern:pc080sn:863036de4060211b,863036de4060211bed07f21e47d1959c11e77ca9feccab25e851530178dde6cf,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:9661f93ed7ad:b0x003:f0,context:gameplay.r01.p01,0x046E,pattern:pc080sn:9661f93ed7adfb4b,9661f93ed7adfb4b504c38168f0c7ff508e19b1a1b98ef6600fbaf967844be16,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:2701418eef55:b0x003:f0,context:gameplay.r01.p01,0x046F,pattern:pc080sn:2701418eef554b8c,2701418eef554b8caddbacab5d7fcb9b93a979c67a21aee2b232750c99e8bf81,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:5a0f4bdc3756:b0x003:f0,context:gameplay.r01.p01,0x0470,pattern:pc080sn:5a0f4bdc3756e0b4,5a0f4bdc3756e0b4136d38a68d666e6aebb89cc759ae294b6cf863898ce7813c,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,2
usage:pa:8e60dfa334ad:b0x003:f0,context:gameplay.r01.p01,0x0471,pattern:pc080sn:8e60dfa334adbaa4,8e60dfa334adbaa45840e420998f5e1ee24f3d1795e4eeba592ca2c4464f59c8,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:69abd7d9d726:b0x003:f0,context:gameplay.r01.p01,0x0472,pattern:pc080sn:69abd7d9d72626ec,69abd7d9d72626ec29193acacde54e7bda2b5ae824448ea5cbacabb8105fe8c5,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:5366f3e117b7:b0x003:f0,context:gameplay.r01.p01,0x0473,pattern:pc080sn:5366f3e117b76810,5366f3e117b768103a0c8d16c561a7eecacd4b3f8b04fed939a3f36649412b18,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:cc7d51cf943c:b0x003:f0,context:gameplay.r01.p01,0x0474,pattern:pc080sn:cc7d51cf943ce223,cc7d51cf943ce22341a2203cce8d7bb4fd313d39adf1de0fdc70bedf4c502b34,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:79d319621052:b0x003:f0,context:gameplay.r01.p01,0x0475,pattern:pc080sn:79d319621052898d,79d319621052898d19e3d364c5f3c715b4cfb9504c121cf78d77b27b8ea65c34,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:c8a9f3efcc21:b0x003:f0,context:gameplay.r01.p01,0x0476,pattern:pc080sn:c8a9f3efcc214874,c8a9f3efcc2148745331976dae1f23888890d2e0361a051c7d496bf42afb60c7,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:8c06885dabf2:b0x003:f0,context:gameplay.r01.p01,0x0477,pattern:pc080sn:8c06885dabf24665,8c06885dabf246652c4577573621229f6ddfbb7aa1bef9b07494933a545e9b4c,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:aef0d15c67b4:b0x003:f0,context:gameplay.r01.p01,0x0478,pattern:pc080sn:aef0d15c67b42db3,aef0d15c67b42db3262bb174f32918bef6acb12b6cf75c6b1242509364a1ef82,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:94f4ce994352:b0x003:f0,context:gameplay.r01.p01,0x0479,pattern:pc080sn:94f4ce9943528cfc,94f4ce9943528cfc9cebff0f60022f7887fb56ab65f7cb7deace109b16b71100,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:f3ca4837973e:b0x003:f0,context:gameplay.r01.p01,0x047A,pattern:pc080sn:f3ca4837973ecb55,f3ca4837973ecb5545d2346a9cd6e202af31df1898dbf15e3c3b7d58e3602029,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:1882d0a0bf2f:b0x003:f0,context:gameplay.r01.p01,0x047B,pattern:pc080sn:1882d0a0bf2f7c69,1882d0a0bf2f7c69e5232980363d6b12b2aa64d61c39545561933e96bce27294,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:fc6ee9582d1b:b0x003:f0,context:gameplay.r01.p01,0x047C,pattern:pc080sn:fc6ee9582d1b5eea,fc6ee9582d1b5eea8c73fe2eb9c2d9d6b413ec50392678a0690243156eab2c6d,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:4357eb28eb3d:b0x003:f0,context:gameplay.r01.p01,0x047D,pattern:pc080sn:4357eb28eb3d732f,4357eb28eb3d732fafcbaae256e25cd8773e7c94bbdc4bbee78f8f63d9600d6f,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:a66674099afd:b0x003:f0,context:gameplay.r01.p01,0x047E,pattern:pc080sn:a66674099afdb93f,a66674099afdb93fc78b48e79c126dee878c284346d32c8e0008c21d05f379e5,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,4
usage:pa:3ae44bcb2f65:b0x003:f0,context:gameplay.r01.p01,0x0483,pattern:pc080sn:3ae44bcb2f65430c,3ae44bcb2f65430cc9abbe49cfe8347a4819f6569cd99061c38f9fd8d4a8e700,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,12
usage:pa:f476bf8c877d:b0x003:f0,context:gameplay.r01.p01,0x0484,pattern:pc080sn:f476bf8c877d6620,f476bf8c877d66203a9423db12b08da43c09adfa3fa0d2b7819fed6128861443,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,12
usage:pa:df46492df15b:b0x003:f0,context:gameplay.r01.p01,0x0485,pattern:pc080sn:df46492df15bcd48,df46492df15bcd488ac4488c5bdc6b5d2b732c360bfb41b463d038c1685cae14,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,12
usage:pa:43e7f1667e71:b0x003:f0,context:gameplay.r01.p01,0x0486,pattern:pc080sn:43e7f1667e717cda,43e7f1667e717cdad28aebffc43a3aa1255f98876b214570e497df8893615d1c,0x003,palette:arcade.r01p01.plane.bank_0x003.epoch_00,0,,12
