sample,address_hex,value_hex
767063,0x78,0x0D
767065,0x98,0xDF
767066,0xB8,0x05
767068,0xD8,0x06
767069,0xF8,0x04
767074,0x08,0x78
767086,0x29,0x29
767089,0x31,0x1C
767095,0x79,0x7F
767101,0x08,0x01
767111,0x2A,0x4D
767113,0x32,0xF0
767119,0x42,0x14
767122,0x62,0x1F
767123,0x82,0xDF
767125,0xA2,0x05
767126,0xC2,0x06
767128,0xE2,0x26
767130,0x4A,0x36
767133,0x6A,0x20
767135,0x8A,0xDD
767136,0xAA,0x03
767138,0xCA,0x04
767139,0xEA,0x23
767142,0x52,0x78
767146,0x72,0x2D
767147,0x92,0xDC
767149,0xB2,0x03
767150,0xD2,0x04
767152,0xF2,0x46
767155,0x5A,0x58
767158,0x7A,0x13
767160,0x9A,0xDF
767161,0xBA,0x05
767163,0xDA,0x06
767164,0xFA,0x04
767169,0x08,0x7A
767186,0x08,0x03
767213,0xE4,0x08
767219,0x6C,0x13
767225,0xEC,0xD6
767237,0xF4,0x75
767249,0xFC,0xD7
767254,0x08,0x7C
767297,0xE5,0x07
767304,0xF5,0x25
767311,0xED,0x25
767319,0xFD,0x25
767323,0x08,0x7D
767755,0x29,0x28
767758,0x31,0x94
768470,0x08,0x00
768482,0x31,0x0C
768535,0x08,0x04
769200,0x29,0x26
769203,0x31,0x80
769925,0x31,0x0C
769946,0x08,0x02
770647,0x31,0x94
770854,0xE4,0x0F
770856,0xEC,0x7F
770857,0xF4,0xDF
770859,0xFC,0xDF
771368,0x29,0x28
771371,0x31,0x1C
771448,0xE4,0x08
771455,0xF4,0x75
771462,0xEC,0xD6
771470,0xFC,0xD7
771474,0x08,0x7C
772094,0x31,0xA8
772293,0xE1,0x2F
772294,0xE9,0x4F
772296,0xF1,0x2F
772297,0xF9,0x0F
772812,0x29,0x4D
772814,0x31,0xF8
772820,0x41,0x14
772823,0x61,0x1F
772824,0x81,0xDF
772826,0xA1,0x05
772827,0xC1,0x06
772829,0xE1,0x26
772831,0x49,0x36
772834,0x69,0x20
772836,0x89,0xDD
772837,0xA9,0x03
772839,0xC9,0x04
772840,0xE9,0x23
772843,0x51,0x78
772847,0x71,0x2D
772848,0x91,0xDC
772850,0xB1,0x03
772851,0xD1,0x04
772853,0xF1,0x46
772856,0x59,0x58
772859,0x79,0x12
772861,0x99,0xDF
772862,0xB9,0x05
772864,0xD9,0x06
772865,0xF9,0x04
772870,0x08,0x79
772918,0x08,0x04
774987,0x08,0x01
775118,0xE0,0x2F
775120,0xE8,0x4F
775121,0xF0,0x2F
775123,0xF8,0x0F
775182,0xE2,0x2F
775184,0xEA,0x4F
775185,0xF2,0x2F
775187,0xFA,0x0F
775239,0xE4,0x0F
775241,0xEC,0x7F
775242,0xF4,0xDF
775244,0xFC,0xDF
775690,0x28,0x48
775720,0xE0,0x26
775727,0xF0,0x46
775734,0xE8,0x23
775742,0xF8,0x04
775746,0x08,0x78
775773,0x2A,0x46
775803,0xE2,0x26
775810,0xF2,0x46
775817,0xEA,0x23
775825,0xFA,0x04
775829,0x08,0x7A
775886,0xE4,0x08
775893,0xF4,0x75
775900,0xEC,0xD6
775908,0xFC,0xD7
775912,0x08,0x7C
777138,0x08,0x00
777201,0x08,0x04
778614,0x08,0x02
779515,0xE4,0x0F
779517,0xEC,0x7F
779518,0xF4,0xDF
779520,0xFC,0xDF
780115,0xE4,0x08
780122,0xF4,0x75
780129,0xEC,0xD6
780137,0xFC,0xD7
780141,0x08,0x7C
780920,0xE1,0x2F
780922,0xE9,0x4F
780923,0xF1,0x2F
780925,0xF9,0x0F
781485,0x29,0x46
781515,0xE1,0x26
781522,0xF1,0x46
781529,0xE9,0x23
781537,0xF9,0x04
781541,0x08,0x79
781588,0x08,0x04
783658,0x08,0x01
783789,0xE0,0x2F
783791,0xE8,0x4F
783792,0xF0,0x2F
783794,0xF8,0x0F
783853,0xE2,0x2F
783855,0xEA,0x4F
783856,0xF2,0x2F
783858,0xFA,0x0F
783893,0xE3,0x0F
783895,0xEB,0x1F
783896,0xF3,0x0F
783898,0xFB,0x1F
783952,0xE4,0x0F
783953,0xEC,0x7F
783955,0xF4,0xDF
783956,0xFC,0xDF
784358,0x28,0x45
784388,0xE0,0x26
784395,0xF0,0x46
784402,0xE8,0x23
784410,0xF8,0x04
784414,0x08,0x78
784441,0x2A,0x44
784471,0xE2,0x26
784478,0xF2,0x46
784485,0xEA,0x23
784493,0xFA,0x04
784497,0x08,0x7A
784508,0x2B,0x5E
784539,0xE3,0x02
784546,0xF3,0x13
784553,0xEB,0x02
784560,0xFB,0x13
784564,0x08,0x7B
784591,0x6C,0x00
784606,0xE4,0x08
784613,0xF4,0x75
784620,0xEC,0xD6
784628,0xFC,0xD7
784632,0x08,0x7C
785809,0x08,0x00
786594,0x08,0x04
787286,0x08,0x02
789590,0xE1,0x2F
789591,0xE9,0x4F
789593,0xF1,0x2F
789594,0xF9,0x0F
790154,0x29,0x44
790184,0xE1,0x26
790191,0xF1,0x46
790198,0xE9,0x23
790206,0xF9,0x04
790210,0x08,0x79
792326,0x08,0x01
792457,0xE0,0x2F
792459,0xE8,0x4F
792460,0xF0,0x2F
792462,0xF8,0x0F
792521,0xE2,0x2F
792523,0xEA,0x4F
792524,0xF2,0x2F
792526,0xFA,0x0F
792609,0xE4,0x0F
792610,0xEC,0x7F
792612,0xF4,0xDF
792613,0xFC,0xDF
793030,0x28,0x42
793060,0xE0,0x26
793067,0xF0,0x46
793074,0xE8,0x23
793082,0xF8,0x04
793086,0x08,0x78
793113,0x2A,0x41
793143,0xE2,0x26
793150,0xF2,0x46
793157,0xEA,0x23
793165,0xFA,0x04
793169,0x08,0x7A
793185,0x08,0x03
793212,0x6C,0x13
793227,0xE4,0x08
793234,0xF4,0x75
793241,0xEC,0xD6
793249,0xFC,0xD7
793253,0x08,0x7C
794479,0x08,0x00
794542,0x08,0x04
795955,0x08,0x02
796856,0xE4,0x0F
796858,0xEC,0x7F
796859,0xF4,0xDF
796861,0xFC,0xDF
797456,0xE4,0x08
797463,0xF4,0x75
797470,0xEC,0xD6
797478,0xFC,0xD7
797482,0x08,0x7C
798261,0xE1,0x2F
798262,0xE9,0x4F
798264,0xF1,0x2F
798265,0xF9,0x0F
798825,0x29,0x41
798855,0xE1,0x26
798862,0xF1,0x46
798869,0xE9,0x23
798877,0xF9,0x04
798881,0x08,0x79
798928,0x08,0x04
800997,0x08,0x01
801128,0xE0,0x2F
801130,0xE8,0x4F
801131,0xF0,0x2F
801133,0xF8,0x0F
801192,0xE2,0x2F
801194,0xEA,0x4F
801195,0xF2,0x2F
801197,0xFA,0x0F
801249,0xE4,0x0F
801251,0xEC,0x7F
801252,0xF4,0xDF
801254,0xFC,0xDF
801700,0x28,0x45
801730,0xE0,0x26
801737,0xF0,0x46
801744,0xE8,0x23
801752,0xF8,0x04
801756,0x08,0x78
801783,0x2A,0x44
801813,0xE2,0x26
801820,0xF2,0x46
801827,0xEA,0x23
801835,0xFA,0x04
801839,0x08,0x7A
801896,0xE4,0x08
801903,0xF4,0x75
801910,0xEC,0xD6
801918,0xFC,0xD7
801922,0x08,0x7C
803151,0x08,0x00
804625,0x08,0x02
805379,0x08,0x04
806931,0xE1,0x2F
806932,0xE9,0x4F
806934,0xF1,0x2F
806935,0xF9,0x0F
807495,0x29,0x44
807525,0xE1,0x26
807532,0xF1,0x46
807539,0xE9,0x23
807547,0xF9,0x04
807551,0x08,0x79
809667,0x08,0x01
809798,0xE0,0x2F
809800,0xE8,0x4F
809801,0xF0,0x2F
809803,0xF8,0x0F
809862,0xE2,0x2F
809864,0xEA,0x4F
809865,0xF2,0x2F
809867,0xFA,0x0F
809902,0xE3,0x0F
809904,0xEB,0x1F
809905,0xF3,0x0F
809907,0xFB,0x1F
809961,0xE4,0x0F
809962,0xEC,0x7F
809964,0xF4,0xDF
809965,0xFC,0xDF
810370,0x28,0x48
810400,0xE0,0x26
810407,0xF0,0x46
810414,0xE8,0x23
810422,0xF8,0x04
810426,0x08,0x78
810453,0x2A,0x46
810483,0xE2,0x26
810490,0xF2,0x46
810497,0xEA,0x23
810505,0xFA,0x04
810509,0x08,0x7A
810520,0x2B,0x5C
810551,0xE3,0x02
810558,0xF3,0x13
810565,0xEB,0x02
810572,0xFB,0x13
810576,0x08,0x7B
810603,0x6C,0x00
810618,0xE4,0x08
810625,0xF4,0x75
810632,0xEC,0xD6
810640,0xFC,0xD7
810644,0x08,0x7C
811821,0x08,0x00
812606,0x08,0x04
813298,0x08,0x02
815603,0xE1,0x2F
815605,0xE9,0x4F
815606,0xF1,0x2F
815608,0xF9,0x0F
816168,0x29,0x46
816198,0xE1,0x26
816205,0xF1,0x46
816212,0xE9,0x23
816220,0xF9,0x04
816224,0x08,0x79
818340,0x08,0x01
818471,0xE0,0x2F
818473,0xE8,0x4F
818474,0xF0,0x2F
818476,0xF8,0x0F
818535,0xE2,0x2F
818537,0xEA,0x4F
818538,0xF2,0x2F
818540,0xFA,0x0F
818623,0xE4,0x0F
818624,0xEC,0x7F
818626,0xF4,0xDF
818627,0xFC,0xDF
819041,0x28,0x4C
819071,0xE0,0x26
819078,0xF0,0x46
819085,0xE8,0x23
819093,0xF8,0x04
819097,0x08,0x78
819124,0x2A,0x4A
819154,0xE2,0x26
819161,0xF2,0x46
819168,0xEA,0x23
819176,0xFA,0x04
819180,0x08,0x7A
819196,0x08,0x03
819223,0x6C,0x13
819238,0xE4,0x08
819245,0xF4,0x75
819252,0xEC,0xD6
819260,0xFC,0xD7
819264,0x08,0x7C
820490,0x08,0x00
820553,0x08,0x04
821966,0x08,0x02
822867,0xE4,0x0F
822869,0xEC,0x7F
822870,0xF4,0xDF
822872,0xFC,0xDF
823467,0xE4,0x08
823474,0xF4,0x75
823481,0xEC,0xD6
823489,0xFC,0xD7
823493,0x08,0x7C
824272,0xE1,0x2F
824274,0xE9,0x4F
824275,0xF1,0x2F
824277,0xF9,0x0F
824837,0x29,0x4A
824867,0xE1,0x26
824874,0xF1,0x46
824881,0xE9,0x23
824889,0xF9,0x04
824893,0x08,0x79
824940,0x08,0x04
827009,0x08,0x01
827215,0xE3,0x0F
827217,0xEB,0x1F
827218,0xF3,0x0F
827220,0xFB,0x1F
827274,0xE4,0x0F
827275,0xEC,0x7F
827277,0xF4,0xDF
827278,0xFC,0xDF
827761,0x2B,0x5E
827791,0xE3,0x02
827799,0xF3,0x13
827806,0xEB,0x02
827813,0xFB,0x13
827817,0x08,0x7B
827844,0x6C,0x00
827859,0xE4,0x08
827866,0xF4,0x75
827873,0xEC,0xD6
827881,0xFC,0xD7
827885,0x08,0x7C
829947,0x08,0x04
835960,0xE4,0x0F
835961,0xEC,0x7F
835963,0xF4,0xDF
835964,0xFC,0xDF
836013,0xE5,0x0F
836015,0xED,0x2F
836016,0xF5,0x2F
836018,0xFD,0x2F
836019,0x08,0x05
836435,0x08,0x03
836462,0xE4,0x08
836468,0x6C,0x13
836474,0xEC,0xD6
836486,0xF4,0x75
836498,0xFC,0xD7
836503,0x08,0x7C
836527,0x75,0x11
836531,0x6D,0x11
836535,0x7D,0x11
836546,0xE5,0x07
836553,0xF5,0x25
836560,0xED,0x25
836568,0xFD,0x25
836572,0x08,0x7D
837894,0x08,0x04
840208,0xE4,0x0F
840210,0xEC,0x7F
840211,0xF4,0xDF
840213,0xFC,0xDF
840808,0xE4,0x08
840815,0xF4,0x75
840822,0xEC,0xD6
840830,0xFC,0xD7
840834,0x08,0x7C
842229,0x08,0x04
844485,0xE0,0x2F
844487,0xE8,0x4F
844488,0xF0,0x2F
844490,0xF8,0x0F
844535,0xE1,0x2F
844536,0xE9,0x4F
844538,0xF1,0x2F
844539,0xF9,0x0F
844583,0xE2,0x2F
844585,0xEA,0x4F
844586,0xF2,0x2F
844588,0xFA,0x0F
844640,0xE4,0x0F
844642,0xEC,0x7F
844643,0xF4,0xDF
844645,0xFC,0xDF
845051,0x28,0x49
845070,0x78,0x08
845081,0xE0,0x26
845088,0xF0,0x46
845095,0xE8,0x23
845103,0xF8,0x04
845107,0x08,0x78
845118,0x29,0x48
845148,0xE1,0x26
845155,0xF1,0x46
845162,0xE9,0x23
845170,0xF9,0x04
845174,0x08,0x79
845185,0x2A,0x48
845215,0xE2,0x26
845222,0xF2,0x46
845229,0xEA,0x23
845237,0xFA,0x04
845241,0x08,0x7A
845298,0xE4,0x08
845305,0xF4,0x75
845312,0xEC,0xD6
845320,0xFC,0xD7
845324,0x08,0x7C
846504,0x08,0x00
846567,0x08,0x04
847239,0x08,0x01
847977,0x08,0x02
848878,0xE4,0x0F
848880,0xEC,0x7F
848881,0xF4,0xDF
848883,0xFC,0xDF
849481,0xE4,0x08
849488,0xF4,0x75
849495,0xEC,0xD6
849503,0xFC,0xD7
849507,0x08,0x7C
850898,0x08,0x04
853243,0xE3,0x0F
853245,0xEB,0x1F
853246,0xF3,0x0F
853248,0xFB,0x1F
853302,0xE4,0x0F
853303,0xEC,0x7F
853305,0xF4,0xDF
853306,0xFC,0xDF
853805,0xE3,0x02
853812,0xF3,0x13
853819,0xEB,0x02
853826,0xFB,0x13
853830,0x08,0x7B
853857,0x6C,0x00
853872,0xE4,0x08
853879,0xF4,0x75
853886,0xEC,0xD6
853894,0xFC,0xD7
853898,0x08,0x7C
855960,0x08,0x04
861872,0xE0,0x7F
861873,0xE8,0x6F
861875,0xF0,0x8F
861876,0xF8,0x0F
861961,0xE1,0x0F
861962,0xE9,0x2F
861964,0xF1,0x4F
861965,0xF9,0x9F
862047,0xE2,0x3F
862048,0xEA,0x2F
862050,0xF2,0x3F
862051,0xFA,0x2F
862134,0xE4,0x0F
862135,0xEC,0x7F
862137,0xF4,0xDF
862138,0xFC,0xDF
862398,0x40,0x12
862401,0x60,0x2F
862403,0x80,0x1F
862404,0xA0,0x01
862406,0xC0,0x02
862407,0xE0,0x73
862409,0x48,0x24
862413,0x68,0x1B
862414,0x88,0x1F
862416,0xA8,0x01
862417,0xC8,0x02
862419,0xE8,0x84
862422,0x50,0x31
862425,0x70,0x1F
862427,0x90,0x1F
862428,0xB0,0x01
862430,0xD0,0x02
862431,0xF0,0x63
862434,0x58,0x16
862437,0x78,0x14
862439,0x98,0x15
862440,0xB8,0x01
862442,0xD8,0x02
862443,0xF8,0x08
862448,0x08,0x78
862459,0x29,0x49
862461,0x31,0x1C
862467,0x41,0x12
862470,0x61,0x16
862471,0x81,0x09
862473,0xA1,0x00
862474,0xC1,0x01
862476,0xE1,0x03
862478,0x49,0x30
862481,0x69,0x1B
862483,0x89,0x05
862484,0xA9,0x02
862486,0xC9,0x01
862487,0xE9,0x43
862490,0x51,0x75
862494,0x71,0x17
862495,0x91,0x09
862497,0xB1,0x01
862498,0xD1,0x01
862500,0xF1,0x25
862503,0x59,0x53
862506,0x79,0x16
862508,0x99,0x0E
862509,0xB9,0x01
862511,0xD9,0x01
862512,0xF9,0x95
862517,0x08,0x79
862528,0x2A,0x39
862530,0x32,0x1C
862532,0x22,0xFC
862536,0x42,0x74
862539,0x62,0x1C
862540,0x82,0x0B
862542,0xA2,0x00
862543,0xC2,0x01
862545,0xE2,0x35
862547,0x4A,0x33
862550,0x6A,0x17
862552,0x8A,0x0A
862553,0xAA,0x00
862555,0xCA,0x01
862556,0xEA,0x34
862559,0x52,0x64
862563,0x72,0x1C
862565,0x92,0x11
862566,0xB2,0x01
862568,0xD2,0x02
862569,0xF2,0x27
862572,0x5A,0x23
862575,0x7A,0x11
862577,0x9A,0x10
862578,0xBA,0x01
862580,0xDA,0x02
862581,0xFA,0x27
862586,0x08,0x7A
862603,0x08,0x03
862630,0x6C,0x13
862645,0xE4,0x08
862652,0xF4,0x75
862659,0xEC,0xD6
862667,0xFC,0xD7
862671,0x08,0x7C
863115,0x30,0x3C
863837,0x30,0x64
863905,0x08,0x04
864562,0x30,0x74
865282,0x30,0x50
866006,0x30,0x2C
866230,0xE4,0x0F
866232,0xEC,0x7F
866233,0xF4,0xDF
866235,0xFC,0xDF
866729,0x30,0x08
866822,0xE4,0x08
866829,0xF4,0x75
866836,0xEC,0xD6
866844,0xFC,0xD7
866848,0x08,0x7C
867450,0x28,0x48
867452,0x30,0xE0
868174,0x30,0xBC
868242,0x08,0x04
868896,0x30,0xD4
869617,0x30,0xF8
870341,0x28,0x49
870343,0x30,0x1C
870566,0xE4,0x0F
870568,0xEC,0x7F
870569,0xF4,0xDF
870571,0xFC,0xDF
871065,0x30,0x40
871158,0xE4,0x08
871165,0xF4,0x75
871172,0xEC,0xD6
871180,0xFC,0xD7
871184,0x08,0x7C
871785,0x30,0x64
872510,0x30,0x70
873231,0x30,0x4C
873953,0x30,0x28
874675,0x30,0x04
874743,0x08,0x04
875398,0x28,0x48
875400,0x30,0xE0
876120,0x30,0xBC
876845,0x30,0xD8
877565,0x30,0xFC
878289,0x28,0x49
878292,0x30,0x20
879011,0x30,0x44
879217,0xE3,0x0F
879219,0xEB,0x1F
879220,0xF3,0x0F
879222,0xFB,0x1F
879276,0xE4,0x0F
879277,0xEC,0x7F
879279,0xF4,0xDF
879280,0xFC,0xDF
879734,0x30,0x68
879782,0x2B,0x61
879812,0xE3,0x02
879820,0xF3,0x13
879827,0xEB,0x02
879834,0xFB,0x13
879838,0x08,0x7B
879865,0x6C,0x00
879880,0xE4,0x08
879887,0xF4,0x75
879894,0xEC,0xD6
879902,0xFC,0xD7
879906,0x08,0x7C
880455,0x30,0x70
881180,0x30,0x4C
881901,0x30,0x24
881969,0x08,0x04
882623,0x30,0x00
883347,0x28,0x48
883350,0x30,0xDC
884071,0x30,0xB8
884791,0x30,0xD8
885516,0x30,0xFC
886236,0x28,0x49
886238,0x30,0x20
886958,0x30,0x48
887681,0x30,0x6C
887831,0xE0,0x7F
887832,0xE8,0x6F
887834,0xF0,0x8F
887835,0xF8,0x0F
887836,0x08,0x00
887878,0xE1,0x0F
887880,0xE9,0x2F
887881,0xF1,0x4F
887883,0xF9,0x9F
887884,0x08,0x01
887918,0xE2,0x3F
887920,0xEA,0x2F
887921,0xF2,0x3F
887923,0xFA,0x2F
887924,0x08,0x02
888006,0xE4,0x0F
888007,0xEC,0x7F
888009,0xF4,0xDF
888010,0xFC,0xDF
888404,0x28,0x48
888434,0xE0,0x73
888441,0xF0,0x63
888448,0xE8,0x84
888456,0xF8,0x08
888460,0x08,0x78
888471,0x29,0x48
888501,0xE1,0x03
888508,0xF1,0x25
888515,0xE9,0x43
888523,0xF9,0x95
888527,0x08,0x79
888538,0x2A,0x38
888569,0xE2,0x35
888576,0xF2,0x27
888583,0xEA,0x34
888590,0xFA,0x27
888594,0x08,0x7A
888611,0x08,0x03
888637,0x6C,0x13
888652,0xE4,0x08
888659,0xF4,0x75
888666,0xEC,0xD6
888674,0xFC,0xD7
888678,0x08,0x7C
889127,0x30,0x3C
889848,0x30,0x64
889916,0x08,0x04
890574,0x30,0x74
891294,0x30,0x50
892018,0x30,0x2C
892242,0xE4,0x0F
892244,0xEC,0x7F
892245,0xF4,0xDF
892247,0xFC,0xDF
892741,0x30,0x08
892834,0xE4,0x08
892841,0xF4,0x75
892848,0xEC,0xD6
892856,0xFC,0xD7
892860,0x08,0x7C
893462,0x28,0x46
893464,0x30,0xE0
894186,0x30,0xBC
894254,0x08,0x04
894909,0x30,0xD4
895629,0x30,0xF8
896353,0x28,0x48
896356,0x30,0x1C
896561,0xE3,0x0F
896563,0xEB,0x1F
896564,0xF3,0x0F
896566,0xFB,0x1F
896620,0xE4,0x0F
896621,0xEC,0x7F
896623,0xF4,0xDF
896624,0xFC,0xDF
897074,0x30,0x40
897122,0x2B,0x58
897152,0xE3,0x02
897160,0xF3,0x13
897167,0xEB,0x02
897174,0xFB,0x13
897178,0x08,0x7B
897205,0x6C,0x00
897220,0xE4,0x08
897227,0xF4,0x75
897234,0xEC,0xD6
897242,0xFC,0xD7
897246,0x08,0x7C
897799,0x30,0x64
898520,0x30,0x70
899241,0x30,0x4C
899309,0x08,0x04
899967,0x30,0x28
900688,0x30,0x04
901409,0x28,0x46
901411,0x30,0xE0
902132,0x30,0xBC
902854,0x30,0xD8
903578,0x30,0xFC
904299,0x28,0x48
904301,0x30,0x20
905022,0x30,0x44
905207,0xE0,0x2F
905208,0xE8,0x4F
905210,0xF0,0x2F
905211,0xF8,0x0F
905213,0x08,0x00
905289,0xE1,0x2F
905290,0xE9,0x4F
905292,0xF1,0x2F
905293,0xF9,0x0F
905294,0x08,0x01
905371,0xE2,0x2F
905372,0xEA,0x4F
905374,0xF2,0x2F
905375,0xFA,0x0F
905376,0x08,0x02
905488,0xE4,0x0F
905490,0xEC,0x7F
905491,0xF4,0xDF
905493,0xFC,0xDF
905542,0xE5,0x0F
905544,0xED,0x2F
905545,0xF5,0x2F
905547,0xFD,0x2F
905548,0x08,0x05
905745,0x30,0x1C
905751,0x40,0x14
905754,0x60,0x1F
905755,0x80,0xDF
905757,0xA0,0x05
905758,0xC0,0x06
905760,0xE0,0x26
905762,0x48,0x36
905765,0x68,0x20
905767,0x88,0xDD
905768,0xA8,0x03
905770,0xC8,0x04
905771,0xE8,0x23
905774,0x50,0x78
905778,0x70,0x2D
905779,0x90,0xDC
905781,0xB0,0x03
905782,0xD0,0x04
905784,0xF0,0x46
905787,0x58,0x58
905790,0x78,0x09
905792,0x98,0xDF
905793,0xB8,0x05
905795,0xD8,0x06
905796,0xF8,0x04
905801,0x08,0x78
905812,0x29,0x46
905814,0x31,0xF8
905820,0x41,0x14
905823,0x61,0x1F
905824,0x81,0xDF
905826,0xA1,0x05
905827,0xC1,0x06
905829,0xE1,0x26
905831,0x49,0x36
905834,0x69,0x20
905836,0x89,0xDD
905837,0xA9,0x03
905839,0xC9,0x04
905840,0xE9,0x23
905843,0x51,0x78
905847,0x71,0x2D
905848,0x91,0xDC
905850,0xB1,0x03
905851,0xD1,0x04
905853,0xF1,0x46
905856,0x59,0x58
905859,0x79,0x0F
905861,0x99,0xDF
905862,0xB9,0x05
905864,0xD9,0x06
905865,0xF9,0x04
905870,0x08,0x79
905881,0x2A,0x46
905883,0x32,0xF0
905885,0x22,0xF9
905889,0x42,0x14
905892,0x62,0x1F
905893,0x82,0xDF
905895,0xA2,0x05
905896,0xC2,0x06
905898,0xE2,0x26
905900,0x4A,0x36
905903,0x6A,0x20
905905,0x8A,0xDD
905906,0xAA,0x03
905908,0xCA,0x04
905909,0xEA,0x23
905912,0x52,0x78
905916,0x72,0x2D
905917,0x92,0xDC
905919,0xB2,0x03
905920,0xD2,0x04
905922,0xF2,0x46
905925,0x5A,0x58
905930,0x9A,0xDF
905931,0xBA,0x05
905933,0xDA,0x06
905934,0xFA,0x04
905939,0x08,0x7A
905956,0x08,0x03
905983,0xE4,0x08
905989,0x6C,0x13
905995,0xEC,0xD6
906007,0xF4,0x75
906019,0xFC,0xD7
906024,0x08,0x7C
906048,0x75,0x13
906052,0x6D,0x13
906056,0x7D,0x13
906067,0xE5,0x07
906074,0xF5,0x25
906081,0xED,0x25
906089,0xFD,0x25
906093,0x08,0x7D
907256,0x08,0x04
909569,0xE4,0x0F
909571,0xEC,0x7F
909572,0xF4,0xDF
909574,0xFC,0xDF
910171,0xE4,0x08
910178,0xF4,0x75
910185,0xEC,0xD6
910193,0xFC,0xD7
910197,0x08,0x7C
911592,0x08,0x04
913944,0xE4,0x0F
913946,0xEC,0x7F
913947,0xF4,0xDF
913949,0xFC,0xDF
914420,0x08,0x00
914437,0x08,0x01
914454,0x08,0x02
914511,0xE4,0x08
914518,0xF4,0x75
914525,0xEC,0xD6
914533,0xFC,0xD7
914537,0x08,0x7C
915928,0x08,0x04
918240,0xE4,0x0F
918242,0xEC,0x7F
918243,0xF4,0xDF
918245,0xFC,0xDF
918843,0xE4,0x08
918850,0xF4,0x75
918857,0xEC,0xD6
918865,0xFC,0xD7
918869,0x08,0x7C
920263,0x08,0x04
922557,0xE3,0x0F
922559,0xEB,0x1F
922560,0xF3,0x0F
922562,0xFB,0x1F
922616,0xE4,0x0F
922617,0xEC,0x7F
922619,0xF4,0xDF
922620,0xFC,0xDF
923132,0x2B,0x65
923163,0xE3,0x02
923170,0xF3,0x13
923177,0xEB,0x02
923184,0xFB,0x13
923188,0x08,0x7B
923215,0x6C,0x00
923230,0xE4,0x08
923237,0xF4,0x75
923244,0xEC,0xD6
923252,0xFC,0xD7
923256,0x08,0x7C
925320,0x08,0x04
931235,0xE0,0x7F
931236,0xE8,0x6F
931238,0xF0,0x8F
931239,0xF8,0x0F
931321,0xE1,0x0F
931323,0xE9,0x2F
931324,0xF1,0x4F
931326,0xF9,0x9F
931401,0xE2,0x3F
931403,0xEA,0x2F
931404,0xF2,0x3F
931406,0xFA,0x2F
931489,0xE4,0x0F
931490,0xEC,0x7F
931492,0xF4,0xDF
931493,0xFC,0xDF
931762,0x40,0x12
931765,0x60,0x2F
931766,0x80,0x1F
931768,0xA0,0x01
931769,0xC0,0x02
931771,0xE0,0x73
931773,0x48,0x24
931776,0x68,0x1B
931778,0x88,0x1F
931779,0xA8,0x01
931781,0xC8,0x02
931782,0xE8,0x84
931785,0x50,0x31
931789,0x70,0x1F
931790,0x90,0x1F
931792,0xB0,0x01
931793,0xD0,0x02
931795,0xF0,0x63
931798,0x58,0x16
931801,0x78,0x12
931803,0x98,0x15
931804,0xB8,0x01
931806,0xD8,0x02
931807,0xF8,0x08
931812,0x08,0x78
931823,0x29,0x48
931825,0x31,0x1C
931831,0x41,0x12
931834,0x61,0x16
931835,0x81,0x09
931837,0xA1,0x00
931838,0xC1,0x01
931840,0xE1,0x03
931842,0x49,0x30
931845,0x69,0x1B
931847,0x89,0x05
931848,0xA9,0x02
931850,0xC9,0x01
931851,0xE9,0x43
931854,0x51,0x75
931858,0x71,0x17
931859,0x91,0x09
931861,0xB1,0x01
931862,0xD1,0x01
931864,0xF1,0x25
931867,0x59,0x53
931870,0x79,0x16
931872,0x99,0x0E
931873,0xB9,0x01
931875,0xD9,0x01
931876,0xF9,0x95
931881,0x08,0x79
931892,0x2A,0x38
931894,0x32,0x1C
931896,0x22,0xFC
931900,0x42,0x74
931903,0x62,0x1C
931904,0x82,0x0B
931906,0xA2,0x00
931907,0xC2,0x01
931909,0xE2,0x35
931911,0x4A,0x33
931914,0x6A,0x17
931916,0x8A,0x0A
931917,0xAA,0x00
931919,0xCA,0x01
931920,0xEA,0x34
931923,0x52,0x64
931927,0x72,0x19
931929,0x92,0x11
931930,0xB2,0x01
931932,0xD2,0x02
931933,0xF2,0x27
931936,0x5A,0x23
931939,0x7A,0x0F
931941,0x9A,0x10
931942,0xBA,0x01
931944,0xDA,0x02
931945,0xFA,0x27
931950,0x08,0x7A
931967,0x08,0x03
931994,0x6C,0x13
932009,0xE4,0x08
932016,0xF4,0x75
932023,0xEC,0xD6
932031,0xFC,0xD7
932035,0x08,0x7C
932480,0x30,0x40
933200,0x30,0x64
933268,0x08,0x04
933926,0x30,0x78
934646,0x30,0x54
935370,0x30,0x2C
935594,0xE4,0x0F
935596,0xEC,0x7F
935597,0xF4,0xDF
935599,0xFC,0xDF
936093,0x30,0x04
936186,0xE4,0x08
936193,0xF4,0x75
936200,0xEC,0xD6
936208,0xFC,0xD7
936212,0x08,0x7C
936814,0x28,0x46
936816,0x30,0xE0
937538,0x30,0xB8
937606,0x08,0x04
938261,0x30,0xD0
938982,0x30,0xF8
939705,0x28,0x48
939708,0x30,0x1C
939931,0xE4,0x0F
939933,0xEC,0x7F
939934,0xF4,0xDF
939936,0xFC,0xDF
940426,0x30,0x44
940519,0xE4,0x08
940526,0xF4,0x75
940533,0xEC,0xD6
940541,0xFC,0xD7
940545,0x08,0x7C
941150,0x30,0x68
941871,0x30,0x74
942596,0x30,0x50
943317,0x30,0x28
944039,0x30,0x04
944107,0x08,0x04
